,puissance,f0,excursion,LI,c0Montant,c1Montant,c2Montant,dureeTransitoireMontant,aucMontant,penteMaxMontant,meanMontant,varianceMontant,skewnessMontant,kurtosisMontant,dureeTransitoireStable,aucStable,penteMaxStable,meanStable,varianceStable,skewnessStable,kurtosisStable,c0Descendant,c1Descendant,c2Descendant,dureeTransitoireDescendant,aucDescendant,penteMaxDescendant,meanDescendant,varianceDescendant,skewnessDescendant,kurtosisDescendant,numEmetteur,numFenetre,navire
3634,-63.0,475.0,39.0,1115.0,-578760.7905887642,8.293603133552443,0.0025649099395848186,4.0807775903472085e-05,1693.6089685714842,0.0041784370839305805,0.6230648404464986,0.22519729958365886,0.002592271546468366,1.8270020343288555e-06,7.21624924549562e-05,20660.065562616197,0.04273734752765898,0.5784690641107347,0.12909831705294295,0.017882576848580214,8.440305225407539e-05,-23680748.391640972,3032.7966444965186,-0.0800011789763971,4.081969446583254e-05,10987.09909902636,0.04250774066942467,0.4873311100119917,-0.033416244373964954,0.01681218326291463,6.93157975377839e-05,3634,,0
3635,-78.0,318.0,15.0,1379.0,1862067355.317588,-1708.4817874659814,0.0018819741828355696,0.00012002899592407202,7265.04340389831,0.0072000115148973965,0.08379885957077983,-0.1046736143516851,0.0037806035041284373,1.5550050286934898e-06,4.162390866272613e-06,281.7583529004637,0.005950044946010152,0.391073975695151,-0.12774390203894992,0.004228228497617987,3.922373985447835e-06,54491672.68579339,-9323.31917852825,0.398869611775878,8.211451886236362e-05,219.3418958470575,0.00027923565695379835,0.13237142186518083,-0.15153337675550782,0.00016684421047732993,3.6869191984034013e-09,3635,,0
3636,-84.0,398.0,23.0,1396.0,-385155666728.53424,70023.45850334622,-0.0011813293404024372,1.587272394578012e-08,0.4461376911045412,0.0001319912649140739,0.7183566476562405,0.42658062897420823,0.0017561516013711515,4.951962562785126e-09,9.391000239185823e-06,1785.7676285124867,0.01333670970790314,0.09333793138797025,-0.09940233354995076,0.011877541884075696,1.5820047622657446e-05,5920883665.983184,-1210770.9328256391,61.90284917249014,9.990683002363195e-05,15809.837655654155,0.019292830648259273,0.16378664355195993,-0.16929923907371647,0.009884198562640344,1.4124233089838084e-05,3636,,0
3637,-92.0,406.0,6.0,1099.0,-4426555.355896964,138.36085654691297,0.02256771200943391,6.17190057712948e-05,23147.563397851118,0.09788726368464418,0.5903093395363791,0.17845009921597565,0.023425962369054,0.0001455538499979965,4.943153059281143e-06,1186.7049193274804,0.024069568457754216,0.5714890322867195,0.10427197585249326,0.014995549298106094,5.9225043697554536e-05,6393605883.341437,-980096.9967561055,37.56806496814702,7.432208002731833e-05,12165.088764909993,0.016628375100168014,0.45921012312684123,-0.057638156175400024,0.01022368597032952,2.4803619982338566e-05,3637,,0
3638,-90.0,454.0,34.0,936.0,6055454508.115966,-2485.2688773145865,0.0018103734784536217,4.671846877051059e-05,1783.389489346828,0.0044987492347422515,0.399802911238737,-0.12467940575013436,0.0023843384892824186,1.2547336266225502e-06,0.00010770382301823074,16104.490205024314,0.01752016045791723,0.6253775808673142,0.232235833895321,0.009339534928983696,2.3771416833565592e-05,-1430465543635.7832,1408621.0551755943,-0.33586229916184823,4.4452361806877045e-07,74.93213069405478,0.011871790836632154,0.1612652226770988,-0.1327850884019659,0.01053106877622847,1.4501400426649486e-05,3638,,0
3639,-78.0,432.0,16.0,1126.0,-578760.7905887642,8.293603133552443,0.0025649099395848186,4.0807775903472085e-05,1693.6089685714842,0.0041784370839305805,0.6230648404464986,0.22519729958365886,0.002592271546468366,1.8270020343288555e-06,9.262069435450509e-05,53544.89111227324,0.09151296177957816,0.6132533718586927,0.19520431214279688,0.036109357672100745,0.00035235981857616123,-13748891138.307741,934355.4184104464,-15.863126426006751,3.3417848295984674e-05,5867.070395888848,0.012305396578480553,0.06043712059658511,-0.07773957230531536,0.01096611337626906,1.1430107729424876e-05,3639,,0
3640,-82.0,423.0,48.0,1319.0,-4136696.95863977,86.41568522483094,0.01745341233601898,9.72201271075016e-05,27719.96391496001,0.03190867498590555,0.6275113639267617,0.2336467118034351,0.01780925806286621,8.661156195176469e-05,7.570948878439242e-06,1453.1554229774044,0.01622476660362727,0.28681791546811924,-0.17882409785624986,0.011988835833221599,2.7067540506742425e-05,-1370186599.1300533,18305.91429600781,-0.05900739472607027,3.366670510649832e-08,1.2355108235738177,9.770293822244534e-05,-0.3121600373923574,-1.2193229105131487,0.0022930020382921695,5.573222688119779e-07,3640,,0
3641,-63.0,312.0,15.0,1154.0,-196411113.2784592,1743.839704053063,0.01461456532709451,0.0001226190612237243,35551.13110996913,0.030220822495121064,0.5415644931284618,0.057210617799493324,0.01810943120309866,8.393024925399467e-05,1.4689791634168789e-05,9350.688107230177,0.06860044971706229,0.621196980798928,0.23862586171768196,0.03975963413959093,0.00042759591532892736,4411560125.479717,-854151.7895461621,41.35625404131391,9.087172830241663e-05,29874.047027525176,0.029448577862639776,0.26198112660234474,-0.190517943410224,0.020534033098335625,7.575630096860191e-05,3641,,0
3642,-98.0,328.0,20.0,1172.0,-1025866.5675604888,35.00731159687743,0.03222378273613021,4.043824082208724e-05,21039.375326258218,0.1117164425662301,0.6311208459866288,0.26336837383367895,0.03249766413906929,0.00028817197106595984,5.521151162090899e-05,6124.628690285501,0.010747314849326329,0.6259500009135571,0.23800636255796892,0.006928837881422791,1.30911451831676e-05,48930813218.82296,-2753609.4333182136,38.76637677917535,2.2582614463517457e-05,9865.287035179426,0.04545642930934996,0.6219797191629763,0.22480726825943176,0.027286516665763382,0.00020240295366099064,3642,,0
3643,-90.0,345.0,21.0,1170.0,8757821714.65081,-7560.6791167279025,0.006084159845442223,9.990683002363195e-05,15809.837655654155,0.019292830648259273,0.16378664355195993,-0.16929923907371647,0.009884198562640344,1.4124233089838084e-05,0.00011592606088023807,44725.208766558375,0.04374895523022284,0.5737680444043193,0.11524861705360845,0.024097989534860007,0.00015300861795305385,-10234624177.503136,581978.599472829,-8.223230192187883,2.736257187290411e-05,21928.26021723352,0.09211835844187269,0.6258022436763038,0.22322282941951022,0.05005633623429127,0.0006855909028828766,3643,,0
3644,-94.0,311.0,43.0,1032.0,-48765149.387862414,335.27684669212516,0.007270817209317025,6.843786213304107e-05,8586.25236612238,0.020787724854350924,0.614693068572517,0.1997665602177796,0.007836409119582898,1.6615101978342684e-05,2.598649595126672e-05,6887.816045173033,0.01808874152818297,0.06332537693487302,-0.07611815825154933,0.01655557779125571,2.5405845889439858e-05,-1455662925.3776758,282822.81910553225,-13.714932789854062,9.372694274914473e-05,32989.63821488385,0.033086742836711154,0.38037797582237826,-0.1324299209866422,0.021984791518771855,0.00010438516817076479,3644,,0
3645,-94.0,444.0,18.0,1021.0,-10730276.954908082,196.13573875492588,0.04337091708687733,5.789496504330698e-05,40951.08945024925,0.12329056019159725,0.6227848228293857,0.22768988999387707,0.044181012152322736,0.0005323578474070448,3.153802323131693e-05,7573.202496337113,0.030925768742948258,0.5031223611385571,-0.010633459080370944,0.014998788556373615,5.5742393411884723e-05,-76901349.10336167,15912.433341646003,-0.8027394157519113,9.568933617757013e-05,30662.40256654353,0.03487282948956181,0.523219024801236,0.021763241696763025,0.020014835784560463,0.00010127190253027594,3645,,0
3646,-76.0,348.0,3.0,927.0,6104372569.6639385,-4555.513098592176,0.013734992584535057,8.834693456348782e-05,22015.539267793883,0.024955798700314395,0.5472509838783697,0.06406424566366686,0.015564937242463486,6.235584090326208e-05,1.2882251518842639e-05,282.84654785938574,0.003130084976943364,0.3404575110353949,-0.1469482363651644,0.0013714329336948136,3.78229181611399e-07,983878981.2839296,-245923.9191374801,15.36894777224057,0.0001220550412526374,6419.140614311663,0.00452604693307445,0.15166942246829884,-0.1546983426692683,0.003284960592742481,1.5045720067024976e-06,3646,,0
3647,-83.0,462.0,44.0,1328.0,-3511048467.4205585,11572.458448845886,0.003655714088811472,3.384470373030793e-05,5219.260339677675,0.013551614570400944,0.17527572001418174,-0.16862206842802907,0.009632276555011615,1.372444673800413e-05,3.1968482482852603e-05,1450.195052335061,0.010238725355949541,0.6149216404958802,0.2199859550158294,0.002833460341476929,2.1775179379776557e-06,2505908074.8441215,-423005.9061646198,17.864744408771713,7.360164947906072e-05,20882.566665182494,0.05708780028585772,0.47121831116977037,-0.04312786725159201,0.017721746490465137,7.554045329501487e-05,3647,,0
3648,-70.0,405.0,24.0,1211.0,29207666161.862774,-4952.614691021116,0.012567638817039092,2.3116602991475294e-05,5235.484943486718,0.02239290716121515,0.586402172328913,0.15225550360200835,0.014146381539272418,5.279050699877773e-05,1.3859127533499183e-05,4248.814254389149,0.03075476953079383,0.6227427302913002,0.20550109132845895,0.01914905544525735,0.00010007627541691637,-9639753661.353203,528619.1774120047,-7.222026039725563,2.658387102742239e-05,10398.147636185393,0.04249408056469887,0.531459311043426,0.031648827466048246,0.024431465470988446,0.00015142694211781757,3648,,0
3649,-67.0,455.0,20.0,1222.0,-801516817151.6346,170583.4918722405,0.003997730974003778,2.9670170277391893e-06,505.559564748246,0.022077687510279533,0.1772597749062836,-0.1548021325005302,0.010643493608640326,1.6445575251680603e-05,3.945544399213253e-05,2394.2243877808037,0.006671646360000821,0.3669062992614273,-0.14074556330680243,0.0037902573966534627,3.021667418040349e-06,-148805678048.832,777759.7720618028,-0.9785638892590062,2.9670170277391893e-06,505.559564748246,0.022077687510279533,0.1772597749062836,-0.1548021325005302,0.010643493608640326,1.6445575251680603e-05,3649,,0
3650,-62.0,321.0,45.0,1390.0,568951191.1687518,7790.864523173211,0.004128287437346054,8.619621675277121e-05,23039.851054789015,0.018025471007441497,0.05821019076125894,-0.06596492665209697,0.016695537564885385,2.539787447267345e-05,9.872281864400611e-05,25155.270296176444,0.03345291352062715,0.5926884987234086,0.1650356562841866,0.015915542618728688,6.746782839398807e-05,720292807.28099,-157214.18862179734,8.583983949239544,0.00010477790765127692,11161.260492120227,0.01916672771952533,0.5172138846081344,0.012677398493765146,0.00665354395878055,1.1125172195325413e-05,3650,,0
3651,-89.0,378.0,30.0,1240.0,-4136696.95863977,86.41568522483094,0.01745341233601898,9.72201271075016e-05,27719.96391496001,0.03190867498590555,0.6275113639267617,0.2336467118034351,0.01780925806286621,8.661156195176469e-05,9.262069435450509e-05,53544.89111227324,0.09151296177957816,0.6132533718586927,0.19520431214279688,0.036109357672100745,0.00035235981857616123,9110990805.405485,-1750701.8303644585,84.11465396131896,9.420370937145759e-05,28089.709325003387,0.030697806419343082,0.4954590844147641,-0.020929631958081174,0.018624676017252647,8.53936560461717e-05,3651,,0
3652,-75.0,388.0,22.0,946.0,-1669829291.4681535,4954.798419371588,0.0018308369847429647,4.74723714369091e-05,3762.250351699914,0.0065442327577454095,0.18187097403460822,-0.16761437406020896,0.0049501342442183375,3.6875436548708723e-06,2.068068566810325e-05,10113.734592237975,0.09780141589872464,0.6267933235773332,0.267654787598703,0.030546513575653064,0.00025305785198594246,31770716493.541393,-3295762.6743450337,85.47883824591165,5.0582239595549494e-05,12275.010947991348,0.01931298051654013,0.13341446440383548,-0.15149997093715362,0.015157704729756144,3.037068983111138e-05,3652,,0
3653,-87.0,491.0,39.0,1268.0,-49603466.29816364,365.2901840770964,0.059132539704522764,6.927829461506911e-05,66197.23977118307,0.1823846248036859,0.6266994899467819,0.23578531838012395,0.05968336116434421,0.0009716878205262197,9.355467687193416e-05,10243.257954976063,0.010400069486537171,0.26236713271934875,-0.18915348154289768,0.006838834304992053,8.431182248965767e-06,-3321825483.091579,129145.20143023125,-1.2314442272677608,1.4201724243684337e-05,5283.148578323006,0.05200163600029816,0.5746286748063224,0.14047310863724016,0.023236320321418355,0.00014094606669908983,3653,,0
3654,-70.0,331.0,11.0,951.0,7087240607.672139,-4899.029848668641,0.003963995869570655,8.957541626328081e-05,11140.34023297601,0.010789973765013979,0.10802246749866191,-0.1262845081988626,0.007768171354958451,7.179600588575424e-06,5.924093915676136e-05,52494.70104335818,0.12384423463233284,0.625354831818581,0.2261259227067116,0.055348267152178304,0.0008378247621322874,-3509225.2502272762,297.3950518417709,0.009925782622739457,2.0564223696464962e-05,5293.379729569469,0.05052021220879811,0.4551639690211877,-0.07188036961253319,0.01607808249258129,6.116251263681193e-05,3654,,0
3655,-97.0,481.0,3.0,1232.0,82409346461.37016,38103.8308309414,0.004284711303574671,1.51580171649725e-05,4553.881481873973,0.020785212960158745,0.03494469535480088,-0.03506387857126603,0.01876508645571959,2.573809204056093e-05,2.4040461110137503e-05,4601.075892042736,0.01738438718003221,0.28182233226573744,-0.18850884855117034,0.01195442629646749,2.678745584005189e-05,674481097.8482496,-123388.54952232617,5.671033094869823,8.348197302059671e-05,38584.314609048924,0.06590579447110942,0.621739274188844,0.22003546680900854,0.028868732167702887,0.00022624856835678491,3655,,0
3656,-93.0,372.0,23.0,1354.0,-526623324.87878585,1391.8150572577526,0.026479854827561794,1.021352906179553e-05,4454.862964059624,0.07294207113965351,0.6205412272095152,0.2617824809509304,0.027244408312648963,0.0002007731013516674,1.3859127533499183e-05,4248.814254389149,0.03075476953079383,0.6227427302913002,0.20550109132845895,0.01914905544525735,0.00010007627541691637,-754050.4098160829,55.33041696925835,-0.000535974976217805,3.1091293507785145e-05,239.32148365721036,0.0013287530758600205,0.6357712694893086,0.2594931887279621,0.0004807893389351298,6.311016919780597e-08,3656,,0
3657,-85.0,455.0,34.0,1309.0,7431085652.434824,-5488.414726204222,0.0063864212027661075,8.510002784056737e-05,16004.762886439255,0.014450237424011601,0.14095486567517562,-0.15014321491311655,0.011747047291983137,1.845880387861666e-05,5.3878382606103455e-06,189.8635507476528,0.0005784883585994505,-1.8939910086556446,15.25939267288722,0.002202437044653592,5.063928168749482e-09,2286838656.0176277,-590846.889224067,38.17298000575585,0.0001264715292756129,26746.2227812796,0.0220101707900987,0.3855055469034647,-0.13184317033054915,0.013209275273481954,3.784371983863974e-05,3657,,0
3658,-90.0,401.0,40.0,1177.0,-80623517.27259417,642.028494243254,0.0198564803142974,9.558396321313895e-05,32151.385226245533,0.05429101260694057,0.6237676894504929,0.23094927320103809,0.021009924370851616,0.0001200885909699875,8.510002784056737e-05,16004.762886439255,0.014450237424011601,0.14095486567517562,-0.15014321491311655,0.011747047291983137,1.845880387861666e-05,-193165873.3554355,25213.344564337745,-0.7889638973616333,7.207585856952818e-05,18213.493813307956,0.025312415630011357,0.46475422471391603,-0.05371505551440281,0.015783877795733176,5.937727890051934e-05,3658,,0
3659,-87.0,301.0,47.0,956.0,-1355801777.0450397,5336.37703689929,0.01086552790909373,7.207585856952818e-05,18213.493813307956,0.025312415630011357,0.46475422471391603,-0.05371505551440281,0.015783877795733176,5.937727890051934e-05,0.0001071868400712543,19275.701336187718,0.01848548205372327,0.4631196353996252,-0.05701273875014401,0.011232545276198288,3.0008934720857625e-05,-1784745833.4537315,266803.3121082173,-9.954685506807355,7.307086164041638e-05,18702.595074689547,0.02478650131118928,0.36914806659368243,-0.1442921550471521,0.01598701007987913,5.4572183364804554e-05,3659,,0
3660,-85.0,472.0,25.0,1173.0,-28730000.153665084,533.0230579995934,0.024300515693797573,9.357733801493554e-05,39694.038260313624,0.06537631005747027,0.5674594069295222,0.10179556420065916,0.02649502997786216,0.0001840136357657065,2.068068566810325e-05,10113.734592237975,0.09780141589872464,0.6267933235773332,0.267654787598703,0.030546513575653064,0.00025305785198594246,-1322668130.1893306,233872.5179317854,-10.315752566996693,8.374237312455019e-05,28809.150558717905,0.06259203933416263,0.2982893566149006,-0.18098514415496458,0.021487946971661245,8.827894526782525e-05,3660,,0
3661,-87.0,303.0,42.0,1359.0,-282241815.2081978,1708.3450474043673,0.04425310561633741,0.0001241983863219059,92334.13570926705,0.08238332845402345,0.6254868485385008,0.23130274823926822,0.046436114322426746,0.0005875350363484392,5.320271462829795e-05,1390.3218940350355,0.003934425079520331,0.5697151369894566,0.10850200415695088,0.0016322689881223518,6.971849807574387e-07,-41943451.741849706,857.3167992771333,-0.002232643714016026,5.841727326348892e-06,251.18511030230616,0.00044974940489585376,-0.46787125115920813,-1.113280141722121,0.002687395615706969,1.6383694474425922e-06,3661,,0
3662,-63.0,354.0,12.0,1148.0,-1397423200.864441,4022.5175783270147,-0.0007562762343188719,5.3878382606103455e-06,189.8635507476528,0.0005784883585994505,-1.8939910086556446,15.25939267288722,0.002202437044653592,5.063928168749482e-09,4.74723714369091e-05,3762.250351699914,0.0065442327577454095,0.18187097403460822,-0.16761437406020896,0.0049501342442183375,3.6875436548708723e-06,-9639753661.353203,528619.1774120047,-7.222026039725563,2.658387102742239e-05,10398.147636185393,0.04249408056469887,0.531459311043426,0.031648827466048246,0.024431465470988446,0.00015142694211781757,3662,,0
3663,-74.0,391.0,22.0,1256.0,-92164369.66963442,558.5138523128512,0.002342757021898244,9.29733508107529e-05,4651.151582075009,0.008785706426886393,0.500093598643851,-0.0054346588361213755,0.0031247237062008455,2.4071967273451393e-06,2.598649595126672e-05,6887.816045173033,0.01808874152818297,0.06332537693487302,-0.07611815825154933,0.01655557779125571,2.5405845889439858e-05,1502894579.439946,-267196.07654003025,11.87875007710304,8.213968808561784e-05,4504.000742379821,0.005810278468188681,0.5232116394287456,0.027209883375534982,0.0034249551989756553,2.9649834484603324e-06,3663,,0
3664,-72.0,373.0,22.0,1136.0,-1251432.872696247,45.62357009344058,0.03161461843532803,4.1474286873718766e-05,21283.015431860294,0.06816929124195158,0.6144329327727142,0.20786290999916845,0.03205278070499889,0.000278707912239896,8.688401997803724e-05,34379.726188952205,0.0766801452749277,0.6184312072203784,0.21096973532456653,0.024715664928265192,0.0001657708535728673,-1708231061.3002334,23295.94069799097,-0.07739947374170969,5.6660002846731915e-06,199.57337141735,0.0005746960479554206,0.01707306767442499,24.82544112357804,0.002200076268096668,2.1335399309985124e-09,3664,,0
3665,-61.0,449.0,34.0,943.0,19374856.754434004,67.83588299702268,0.002846622406345477,8.156367449165154e-05,3859.2694243835012,0.008537776716181483,0.6305408195725075,0.2431425546525703,0.002955414839378217,2.3892088426724116e-06,0.0001226190612237243,35551.13110996913,0.030220822495121064,0.5415644931284618,0.057210617799493324,0.01810943120309866,8.393024925399467e-05,-4375064.020637539,775.4619360784952,-0.020309331375959944,6.630925988737936e-05,14809.648963398,0.02274465077843838,0.6160868137083598,0.20032627987062845,0.0139501933285907,5.2914441578441905e-05,3665,,0
3666,-66.0,309.0,11.0,1271.0,-84440816.2452791,534.7824665476703,0.022463689215861248,1.4201724243684337e-05,5283.148578323006,0.05200163600029816,0.5746286748063224,0.14047310863724016,0.023236320321418355,0.00014094606669908983,1.636936309295134e-06,67.69003657308345,0.0007417915510580181,-0.4504596399911801,-1.1289708709987543,0.0025845421697898116,1.4262524833004874e-06,-447344984.5494145,87229.39961096556,-4.233885675165792,9.581114008204938e-05,27162.89318929841,0.03141038016446576,0.5424909354656727,0.06230582978203092,0.017708014143476253,8.036248135663415e-05,3666,,0
3667,-100.0,367.0,20.0,1327.0,457273656.85742784,-106.14336355552526,6.232766037950022e-05,2.9044896525338436e-05,39.51265089034338,0.00016729592509139165,0.35747277837001096,-0.146624194817365,8.49723995431543e-05,1.5103099623503617e-09,2.3116602991475294e-05,5235.484943486718,0.02239290716121515,0.586402172328913,0.15225550360200835,0.014146381539272418,5.279050699877773e-05,1020661938.618262,-214903.22242760804,11.317887189985782,0.00010341020183623578,18728.91605419732,0.014913455786414856,0.1677250924903477,-0.16938496237550593,0.011312491112615902,1.859539440987003e-05,3667,,0
3668,-88.0,344.0,25.0,1199.0,43255945.83500753,-408.6231111292804,0.0016844415053430938,4.129137336746494e-05,1352.45358669467,0.0008445217920462177,-0.4798871174420432,-1.098502704927273,0.002047120618702236,9.93310471785061e-07,9.990683002363195e-05,15809.837655654155,0.019292830648259273,0.16378664355195993,-0.16929923907371647,0.009884198562640344,1.4124233089838084e-05,-2351941.708050405,542.257572055854,-0.02186454369458788,0.00010770382301823074,16104.490205024314,0.01752016045791723,0.6253775808673142,0.232235833895321,0.009339534928983696,2.3771416833565592e-05,3668,,0
3669,-87.0,357.0,9.0,1153.0,-495541196.95072997,2717.4360738928317,0.0017619421527854174,0.00011073524462156912,9481.054994335505,0.010675455871090242,0.1677066193881346,-0.17017799020686253,0.005347858128920785,4.151744798321711e-06,7.338609954965085e-05,10868.50907951456,0.01470449597872936,0.28606294253243797,-0.183940888531966,0.009250506225892933,1.6077124697490657e-05,-134148427.60145468,4139.547184601253,-0.029526184803593123,2.6184259989421114e-06,110.29290303054715,0.00033239944800551174,-0.45262391364673193,-1.1302315269561831,0.0026326116307377385,1.5135924731309603e-06,3669,,0
3670,-63.0,472.0,43.0,1017.0,-160199598.80338794,738.1660655223127,0.03275122792127113,2.9949446342082998e-05,16126.867793113173,0.09949731793463072,0.6333333261891833,0.258950984408028,0.033633649147619696,0.0003103307356877004,5.924093915676136e-05,52494.70104335818,0.12384423463233284,0.625354831818581,0.2261259227067116,0.055348267152178304,0.0008378247621322874,16404108766.428793,-2842536.026197326,123.1449314884584,8.510002784056737e-05,16004.762886439255,0.014450237424011601,0.14095486567517562,-0.15014321491311655,0.011747047291983137,1.845880387861666e-05,3670,,0
3671,-87.0,497.0,8.0,1381.0,20692481481.78024,-11817.27146477274,0.0027432803642164307,9.457483431922877e-07,39.93131607333562,0.00014988991234361087,-0.5906544794686703,-0.9865877794331674,0.0026389136155018857,1.542880798642685e-06,9.581114008204938e-05,27162.89318929841,0.03141038016446576,0.5424909354656727,0.06230582978203092,0.017708014143476253,8.036248135663415e-05,9110990805.405485,-1750701.8303644585,84.11465396131896,9.420370937145759e-05,28089.709325003387,0.030697806419343082,0.4954590844147641,-0.020929631958081174,0.018624676017252647,8.53936560461717e-05,3671,,0
3672,-77.0,412.0,27.0,974.0,82409346461.37016,38103.8308309414,0.004284711303574671,1.51580171649725e-05,4553.881481873973,0.020785212960158745,0.03494469535480088,-0.03506387857126603,0.01876508645571959,2.573809204056093e-05,8.156367449165154e-05,3859.2694243835012,0.008537776716181483,0.6305408195725075,0.2431425546525703,0.002955414839378217,2.3892088426724116e-06,-2625990561.2017493,185982.6208225174,-3.282764570300836,3.384470373030793e-05,5219.260339677675,0.013551614570400944,0.17527572001418174,-0.16862206842802907,0.009632276555011615,1.372444673800413e-05,3672,,0
3673,-80.0,335.0,31.0,1371.0,53802293559.18952,-6654.861150807566,0.011987843924644085,1.3226663755343107e-05,2884.1319426563527,0.023145874656764855,0.5289277594174465,0.026462494453840524,0.013620044541649636,4.7407828877454305e-05,1.3226663755343107e-05,2884.1319426563527,0.023145874656764855,0.5289277594174465,0.026462494453840524,0.013620044541649636,4.7407828877454305e-05,-148805678048.832,777759.7720618028,-0.9785638892590062,2.9670170277391893e-06,505.559564748246,0.022077687510279533,0.1772597749062836,-0.1548021325005302,0.010643493608640326,1.6445575251680603e-05,3673,,0
3674,-68.0,353.0,44.0,1336.0,-22209609.52477421,243.61322073279237,0.012079436439029426,3.546416664093813e-05,7188.54644623313,0.03315555888697285,0.613954912180623,0.2216054588221934,0.012660864603406386,4.3197574580206236e-05,3.546416664093813e-05,7188.54644623313,0.03315555888697285,0.613954912180623,0.2216054588221934,0.012660864603406386,4.3197574580206236e-05,-6467758910.677008,304605.8900522307,-3.5722985883517895,2.3116602991475294e-05,5235.484943486718,0.02239290716121515,0.586402172328913,0.15225550360200835,0.014146381539272418,5.279050699877773e-05,3674,,0
3675,-66.0,473.0,16.0,909.0,-22209609.52477421,243.61322073279237,0.012079436439029426,3.546416664093813e-05,7188.54644623313,0.03315555888697285,0.613954912180623,0.2216054588221934,0.012660864603406386,4.3197574580206236e-05,3.384470373030793e-05,5219.260339677675,0.013551614570400944,0.17527572001418174,-0.16862206842802907,0.009632276555011615,1.372444673800413e-05,430632592.5866435,-57784.63530276136,1.9394932265067537,6.213713756484117e-05,6242.09835206945,0.00954032090719858,0.3348432849752511,-0.1634040874086118,0.00627463581770359,8.012411390384314e-06,3675,,0
3676,-65.0,303.0,24.0,1117.0,225951001977.76288,-12282.870495893067,0.002016323172459274,8.499931958613756e-06,466.16596806339066,0.005666935883827319,0.221993394397478,-0.21929780788785935,0.0034256491864535473,1.9934178763754887e-06,9.808354238659366e-06,2892.211302522624,0.028791742862989137,0.5500988755290148,0.09026054436901854,0.0184183344466628,8.666617102513195e-05,-157077607.71304289,36175.22303088067,-2.0593984999567967,0.00010721519263687247,39823.156660231616,0.055701875634143,0.6205912002435704,0.22335273262776312,0.02320005489589081,0.0001463100619824485,3676,,0
3677,-63.0,391.0,30.0,1277.0,1387448038.457775,-1410.795038206789,0.0011331397392614828,0.00011956291262343255,4177.173452645909,0.0025588585993849607,0.07783992526823431,-0.09159738399624251,0.002182201921087885,4.966351904248017e-07,4.74723714369091e-05,3762.250351699914,0.0065442327577454095,0.18187097403460822,-0.16761437406020896,0.0049501342442183375,3.6875436548708723e-06,-1322668130.1893306,233872.5179317854,-10.315752566996693,8.374237312455019e-05,28809.150558717905,0.06259203933416263,0.2982893566149006,-0.18098514415496458,0.021487946971661245,8.827894526782525e-05,3677,,0
3678,-89.0,397.0,17.0,1151.0,82409346461.37016,38103.8308309414,0.004284711303574671,1.51580171649725e-05,4553.881481873973,0.020785212960158745,0.03494469535480088,-0.03506387857126603,0.01876508645571959,2.573809204056093e-05,5.6092773866959125e-05,20993.124226892254,0.07284711197075772,0.5184852280597488,0.019489348324098543,0.023376548672934806,0.00013779086933334212,-636028933.0664728,139769.50992449673,-7.65955423162435,0.00010310651287948237,31323.030211516914,0.0324771800149552,0.5341681390574102,0.04230574033808754,0.018975226978778858,9.175172534617112e-05,3678,,0
3679,-84.0,354.0,32.0,1314.0,-4287727925.625084,6082.8692565132105,0.02895570001069726,2.068068566810325e-05,10113.734592237975,0.09780141589872464,0.6267933235773332,0.267654787598703,0.030546513575653064,0.00025305785198594246,1.877906685595076e-05,1010.9233690003833,0.006854716958807073,0.12645842891941136,-0.11901030949241154,0.003362456159012362,1.438913244450762e-06,-174151344.22065628,4044.814759273814,-0.020375364149409693,9.515875003218078e-06,297.3117540708881,0.0005209734850281228,-3.1889527487076514,16.1252320833507,0.0019527351894125906,1.700815042604221e-08,3679,,0
3680,-81.0,314.0,7.0,900.0,-5160286607.016405,11287.014908092351,0.004551899926325778,3.931822005193294e-05,6528.563850908111,0.017374848913087035,0.23202045014904335,-0.1813393821703837,0.010371323105022295,1.8257747676288766e-05,0.00011956291262343255,4177.173452645909,0.0025588585993849607,0.07783992526823431,-0.09159738399624251,0.002182201921087885,4.966351904248017e-07,-651188.4020685519,37.633676871953796,0.0011764651714221827,5.574500000354948e-06,204.85312819470067,0.0002414495497634362,-0.41217911297919047,-1.1942739114450187,0.002296778268677871,1.0400504779851968e-06,3680,,0
3681,-97.0,342.0,32.0,1329.0,-5160286607.016405,11287.014908092351,0.004551899926325778,3.931822005193294e-05,6528.563850908111,0.017374848913087035,0.23202045014904335,-0.1813393821703837,0.010371323105022295,1.8257747676288766e-05,4.607999035236999e-05,10455.29469080532,0.02212149207540077,0.6220537297458562,0.22062800794192983,0.014172080496197996,5.464531106246533e-05,9110990805.405485,-1750701.8303644585,84.11465396131896,9.420370937145759e-05,28089.709325003387,0.030697806419343082,0.4954590844147641,-0.020929631958081174,0.018624676017252647,8.53936560461717e-05,3681,,0
3682,-70.0,484.0,21.0,1081.0,-48765149.387862414,335.27684669212516,0.007270817209317025,6.843786213304107e-05,8586.25236612238,0.020787724854350924,0.614693068572517,0.1997665602177796,0.007836409119582898,1.6615101978342684e-05,3.628080813970955e-05,10218.017052227802,0.03999468325280781,0.0862923988315477,-0.10951171605081944,0.017591391204919378,3.385590702073215e-05,17351403.57115312,-525.2096653091677,0.03890429991722493,9.772739751848523e-06,5490.020332177277,0.11652914643933844,0.6365815317444258,0.30750484242292897,0.03508957974726481,0.0003335308481919555,3682,,0
